-1976,5232,-16516,-232,567,-161,swipe_right,11
-1808,5520,-16392,-212,966,106,swipe_right,11
-1912,5228,-16420,-305,604,6,swipe_right,11
-2008,5260,-16356,-331,810,-128,swipe_right,11
-2532,5004,-16576,-688,986,398,swipe_right,11
-2704,5292,-16708,-1128,1201,1970,swipe_right,11
-2632,5980,-16320,-2585,1027,5260,swipe_right,11
-72,7120,-15384,-1235,1107,6108,swipe_right,11
704,7392,-15468,-289,169,2844,swipe_right,11
1516,6976,-15728,99,259,1744,swipe_right,11
172,6980,-16092,-341,559,-197,swipe_right,11
-24,7136,-15792,-270,722,-71,swipe_right,11
172,7016,-15816,-363,629,38,swipe_right,11
92,6692,-15816,-4,806,82,swipe_right,11
652,7204,-16340,62,1058,427,swipe_right,11
100,6820,-16032,-301,404,-62,swipe_right,11
188,6916,-15864,-338,771,-59,swipe_right,11
448,6920,-16000,-164,342,205,swipe_right,11
232,6752,-16140,-72,152,-143,swipe_right,11
-92,6916,-15776,9,576,140,swipe_right,11
-2176,5152,-16468,100,450,-184,swipe_right,12
-2336,5284,-16624,-381,1036,220,swipe_right,12
-1952,4992,-16280,-425,544,-59,swipe_right,12
-1976,5376,-16272,-602,1041,57,swipe_right,12
-2288,5344,-16608,-192,549,-217,swipe_right,12
-2328,5160,-16448,-389,798,-264,swipe_right,12
-2836,5176,-17152,-1050,398,759,swipe_right,12
-3348,5752,-16748,-2218,1464,2985,swipe_right,12
-1836,6256,-15208,-2321,702,4599,swipe_right,12
1044,6580,-16012,129,-471,5625,swipe_right,12
528,6700,-15932,1107,4,3095,swipe_right,12
1232,6836,-16064,321,911,1851,swipe_right,12
628,7052,-15992,-143,842,469,swipe_right,12
236,6860,-16128,-663,547,-149,swipe_right,12
-300,6844,-15932,-506,837,-335,swipe_right,12
40,6964,-15868,-58,647,215,swipe_right,12
232,6852,-15924,-211,534,32,swipe_right,12
56,6944,-15864,-481,596,2,swipe_right,12
-64,6980,-16048,-279,779,108,swipe_right,12
-348,6892,-15704,-208,683,-35,swipe_right,12
-2844,5084,-16384,-410,803,74,swipe_right,13
-2832,5072,-16276,-184,727,10,swipe_right,13
-2808,5012,-16296,-160,651,43,swipe_right,13
-2816,4788,-16372,-338,593,8,swipe_right,13
-3120,4916,-16568,-431,899,79,swipe_right,13
-3760,4852,-16600,-1220,1773,1307,swipe_right,13
-3580,5624,-16904,-2821,1819,4622,swipe_right,13
-1044,6436,-15756,-1534,498,6880,swipe_right,13
1340,7168,-15048,-967,1864,5207,swipe_right,13
2060,7116,-15104,-50,1141,2890,swipe_right,13
2344,7084,-16036,334,894,394,swipe_right,13
724,7056,-16004,-373,269,-115,swipe_right,13
964,7300,-15816,-256,392,-160,swipe_right,13
1232,7100,-15936,-211,400,-121,swipe_right,13
788,7148,-15972,-297,-148,-69,swipe_right,13
624,7040,-15944,-305,343,69,swipe_right,13
636,7100,-16228,-181,287,114,swipe_right,13
708,6996,-16076,-36,289,26,swipe_right,13
588,7000,-15988,-306,513,8,swipe_right,13
636,7064,-15876,-194,368,37,swipe_right,13
-3120,5208,-16228,-262,953,73,swipe_right,14
-2940,5180,-16224,-252,405,176,swipe_right,14
-3080,5384,-16088,-138,784,-36,swipe_right,14
-3092,5180,-16276,-182,435,-100,swipe_right,14
-3472,5048,-16452,-445,849,204,swipe_right,14
-4172,4944,-16416,-1012,116,1351,swipe_right,14
-4404,6036,-16100,-1959,1457,3847,swipe_right,14
-2304,6312,-15152,-2307,3148,5962,swipe_right,14
-1144,7316,-15008,-749,1746,7283,swipe_right,14
1692,7544,-15332,725,2460,4052,swipe_right,14
2428,6900,-16256,579,58,1229,swipe_right,14
540,7144,-16020,-320,830,-494,swipe_right,14
988,7152,-15772,-261,799,-78,swipe_right,14
